full date,Item name,all
2022.06.26 15:35,cacao,"Old people have ruined the future of this society. Young people in their 20s and 30s, who are the hopes of making progress and innovation in this country, have become ill with the malicious instigation of the ultra-conservative old men in their 60s. Look at the difference in the past 10 years between the ""American"" of progress and innovation and the ""Japan"" that insisted on a conservative life. There is no development for a nation that is afraid of change."
2022.06.26 15:56,cacao,"I don't understand. Why buy stocks that cost less than 40,000 won? I'd rather polish the car and play with it."
2022.06.26 16:40,cacao,"It runs from next week. KAKAO Securities Co. . . . . . . . . . . . . . . The successful launch of the Danurim took off as one of the world's seven largest space powers Full support for the world's best nuclear power plant industry Reliable and reliable Avengers even in the absence of a president Han Dong-hoon's completion of a fair rule of law that surpasses Islam Great conversion The extended working hours from 52 hours to 92 hours create conditions where anyone who wants to work can work as much as they want Reinforcement of the overall virtuous cycle of the economy through the dripping effect of corporate tax reduction of the K-beauty industry, especially the plastic surgery industry, led by Mrs. Kim Kun-hee, who is invited to the NATO conference, has a global influence. All of these are great achievements of the Yun government in less than two months!!!!!!! Thank you to everyone who supported President Yoon, who was taught and raised by the people and elected by the people."
2022.06.26 16:48,cacao,"It's terrible to see the KAKAO target price. If you're curious, just type LIKEBEE on Naver."
2022.06.26 17:31,cacao,"No matter how many times I say it's over, KAKAO regrets being bitten by worms"
2022.06.26 17:41,cacao,Please..Please stop using KakaoTalkㅠㅜㅜ Please I want to use a proper messenger app
2022.06.26 18:38,cacao,"The country is Lee Ji-kyung, but I have to blame the day I clicked the buy button without reading the trend https://im.newspic.kr/430fqCe"
2022.06.26 18:54,cacao,https://youtube.com/shorts/gVXEJXs8k8g?feature=share my?fire
2022.06.26 18:56,cacao,https://youtube.com/shorts/-6Njr4iXm-g?feature=share Patriot
2022.06.26 19:33,cacao,"~~Short selling should be banned immediately [News] This is reporter Kim Dong-wook. [Reporter] The Korean stock market performance in June was the last in the world. The KOSDAQ index fell 16.01% from the end of last month to 750.30 on the 24th, and the KOSPI fell 11.89% to 2,366.60. Among the 40 leading stock indices around the world, the KOSDAQ and KOSPI fell first and second respectively. During this period, the Russian stock market, which had the highest rate of return, rose 17.12%, and it was a bigger drop compared to the stock markets of neighboring Asian countries such as China."
2022.06.26 21:30,cacao,"Prepare for the risk Today's KBS 9 o'clock news says that for the first time during the financial crisis in December 1998, the inflation rate will exceed 6%. Electricity rates will also increase. It is natural to induce an economic recession, as it is expected that an interest rate policy that holds more liquidity will be implemented, and it is difficult to sustain a large share price increase. Because it is strong against the country, it will affect exports, but there is a trade deficit for several months. Various perfect storms are coming in. It depends on whether the inflation and inflation rates have calmed down, whether it is an economic crisis or a panic. I'm sorry, be careful"
2022.06.26 22:38,cacao,"KAKAO - Now is the time to gather again [Future Growth Stocks] Hope Hunter's Stock Story I'm Jurin, who believes in the value of a company and wants to invest rather than being shaken by the market. KAKAO - Now is the time to gather again [Future Growth Stocks] https://bluedaizy.tistory.com/116 Please see the blog and give me a lot of advice~ Thank you."
2022.06.26 23:10,cacao,"Stock price crash, now is the right time to buy? The won-dollar exchange rate of 1,300 won has been evaluated as a new normal, that is, a new standard. Exchange rate volatility is expected to increase for some time in the future due to high inflation, intense US austerity policy, and the Ukraine war. Even now, foreign investors are selling domestic stocks. The U.S. Federal Reserve signaled that it would go a giant step in raising the benchmark interest rate by 0.75 percentage points in July. If this happens, foreign funds will inevitably escape further due to the weak won and strong dollar. Also, there are many prospects that it could rise to 1,350 won because the strong psychological resistance of 1,300 won has been breached. There is no end to learning I hope you all come to learn a lot and earn together https://www.youtube.com/watch?v=agmDRCsPCnI"
2022.06.26 23:21,cacao,Aren't we just telling you to wait for a loss? We'll help you before the loss gets bigger and the period passes and you can't handle it anymore. https://www.youtube.com/watch?v=agmDRCsPCnI
2022.06.26 23:46,cacao,"In the general election, you guys are good at making good choices, the government talked about regulation and the next day, September 8th, -10%, September 9th, -7%. Solve this 2 times +8% +6% this time +6% No difficulty in choosing unless it's a sesame seed."
